index	chr	dom start	dom end	overlap %age	overlaps with	hier level
117	chr20	23480000	23560000	0.00312012480499	0	2
17	chr20	23800000	24880000	0.0421216848674	0	2
64	chr20	24920000	25200000	0.0109204368175	0	2
75	chr20	25280000	25480000	0.00780031201248	0	2
155	chr20	32240000	32280000	0.0909090909091	45	2
52	chr20	32520000	32880000	0.529411764706	25	2
76	chr20	33360000	33560000	0.294117647059	25	2
77	chr20	33800000	34000000	0.625	59	2
156	chr20	35200000	35240000	0.030303030303	14	2
60	chr20	35280000	35600000	0.242424242424	14	2
20	chr20	35640000	36480000	0.636363636364	14	2
87	chr20	36520000	36680000	0.121212121212	14	2
101	chr20	36720000	36840000	0.00512820512821	1	2
8	chr20	37160000	39040000	0.0803418803419	1	2
29	chr20	39080000	39720000	0.0273504273504	1	2
11	chr20	39960000	41440000	0.0632478632479	1	2
89	chr20	41560000	41720000	0.00683760683761	1	2
53	chr20	41840000	42200000	0.0153846153846	1	2
69	chr20	42560000	42800000	0.0102564102564	1	2
42	chr20	42960000	43440000	0.0205128205128	1	2
105	chr20	43680000	43800000	0.00512820512821	1	2
161	chr20	43960000	44000000	0.0017094017094	1	2
91	chr20	44200000	44360000	0.00683760683761	1	2
65	chr20	44480000	44760000	0.0119658119658	1	2
19	chr20	44800000	45720000	0.0393162393162	1	2
162	chr20	45840000	45880000	0.0017094017094	1	2
39	chr20	45960000	46480000	0.0222222222222	1	2
79	chr20	46760000	46960000	0.00854700854701	1	2
71	chr20	47080000	47320000	0.0102564102564	1	2
30	chr20	47360000	48000000	0.0273504273504	1	2
36	chr20	48240000	48840000	0.025641025641	1	2
107	chr20	48880000	49000000	0.00512820512821	1	2
31	chr20	49040000	49680000	0.0273504273504	1	2
62	chr20	49880000	50200000	0.0136752136752	1	2
3	chr20	50320000	54360000	0.17264957265	1	2
108	chr20	54400000	54520000	0.00512820512821	1	2
73	chr20	54840000	55080000	0.0102564102564	1	2
165	chr20	55320000	55360000	0.0017094017094	1	2
166	chr20	55400000	55440000	0.0017094017094	1	2
26	chr20	55560000	56240000	0.0290598290598	1	2
32	chr20	56880000	57520000	0.0273504273504	1	2
7	chr20	57680000	59920000	0.0957264957265	1	2
167	chr20	60840000	60880000	0.5	132	2
133	chr20	61000000	61080000	0.666666666667	109	2
170	chr20	61360000	61400000	0.5	134	2
140	chr20	1080000	1120000	0.111111111111	47	3
63	chr20	1160000	1440000	0.777777777778	47	3
141	chr20	1640000	1680000	0.0625	27	3
110	chr20	1720000	1800000	0.125	27	3
48	chr20	1920000	2280000	0.5625	27	3
95	chr20	2680000	2800000	0.5	66	3
111	chr20	2840000	2920000	0.333333333333	66	3
142	chr20	3200000	3240000	0.111111111111	49	3
82	chr20	3440000	3600000	0.444444444444	49	3
33	chr20	4080000	4680000	0.652173913043	18	3
57	chr20	4720000	5040000	0.347826086957	18	3
37	chr20	5480000	6040000	0.304347826087	9	3
97	chr20	9440000	9560000	0.0291262135922	2	3
145	chr20	9600000	9640000	0.00970873786408	2	3
40	chr20	9880000	10360000	0.116504854369	2	3
16	chr20	10400000	11480000	0.26213592233	2	3
13	chr20	11520000	12840000	0.320388349515	2	3
24	chr20	12880000	13560000	0.165048543689	2	3
5	chr20	14000000	16720000	0.755555555556	4	3
28	chr20	16760000	17400000	0.177777777778	4	3
114	chr20	18480000	18560000	0.25	58	3
115	chr20	18600000	18680000	0.25	58	3
148	chr20	18800000	18840000	0.125	58	3
151	chr20	23480000	23520000	0.5	117	3
83	chr20	23800000	23960000	0.148148148148	17	3
84	chr20	24960000	25120000	0.571428571429	64	3
152	chr20	25160000	25200000	0.142857142857	64	3
153	chr20	25280000	25320000	0.2	75	3
98	chr20	25360000	25480000	0.6	75	3
122	chr20	32480000	32560000	0.222222222222	52	3
99	chr20	33680000	33800000	0.6	77	3
124	chr20	33920000	34000000	0.4	77	3
68	chr20	35360000	35600000	0.75	60	3
100	chr20	36560000	36680000	0.75	87	3
102	chr20	37040000	37160000	0.063829787234	8	3
103	chr20	39080000	39200000	0.1875	29	3
88	chr20	39240000	39400000	0.25	29	3
78	chr20	39520000	39720000	0.3125	29	3
158	chr20	41560000	41600000	0.25	89	3
159	chr20	41640000	41680000	0.25	89	3
128	chr20	42200000	42280000	0.222222222222	53	3
90	chr20	42560000	42720000	0.666666666667	69	3
160	chr20	42760000	42800000	0.166666666667	69	3
70	chr20	42960000	43200000	0.5	42	3
104	chr20	43400000	43520000	0.25	42	3
46	chr20	44800000	45240000	0.478260869565	19	3
92	chr20	45280000	45440000	0.173913043478	19	3
106	chr20	45600000	45720000	0.130434782609	19	3
80	chr20	47360000	47560000	0.3125	30	3
61	chr20	47680000	48000000	0.5	30	3
54	chr20	48280000	48640000	0.6	36	3
93	chr20	48680000	48840000	0.266666666667	36	3
55	chr20	49040000	49400000	0.5625	31	3
72	chr20	49440000	49680000	0.375	31	3
15	chr20	50320000	51600000	0.316831683168	3	3
56	chr20	51640000	52000000	0.0891089108911	3	3
6	chr20	52040000	54360000	0.574257425743	3	3
163	chr20	54840000	54880000	0.166666666667	73	3
164	chr20	55040000	55080000	0.166666666667	73	3
43	chr20	56240000	56720000	0.705882352941	26	3
10	chr20	57680000	59280000	0.714285714286	7	3
74	chr20	59400000	59640000	0.107142857143	7	3
168	chr20	61000000	61040000	0.5	133	3
143	chr20	4080000	4120000	0.0666666666667	33	4
123	chr20	33680000	33760000	0.666666666667	99	4
125	chr20	35360000	35440000	0.333333333333	68	4
157	chr20	35560000	35600000	0.166666666667	68	4
126	chr20	36600000	36680000	0.666666666667	100	4
127	chr20	37040000	37120000	0.666666666667	102	4
81	chr20	48320000	48520000	0.555555555556	54	4
129	chr20	48560000	48640000	0.222222222222	54	4
130	chr20	48760000	48840000	0.5	93	4
131	chr20	52040000	52120000	0.0344827586207	6	4
38	chr20	52160000	52720000	0.241379310345	6	4
12	chr20	52760000	54200000	0.620689655172	6	4
1	chr23	3000000	46840000	0	-1	1
114	chr23	46960000	47280000	0	-1	1
105	chr23	47440000	47840000	0	-1	1
287	chr23	48520000	48560000	0	-1	1
288	chr23	48680000	48720000	0	-1	1
289	chr23	49000000	49040000	0	-1	1
100	chr23	49360000	49800000	0	-1	1
39	chr23	50080000	51240000	0	-1	1
291	chr23	51360000	51400000	0	-1	1
197	chr23	51520000	51640000	0	-1	1
292	chr23	52080000	52120000	0	-1	1
82	chr23	53200000	53760000	0	-1	1
294	chr23	54080000	54120000	0	-1	1
170	chr23	54240000	54400000	0	-1	1
295	chr23	54560000	54600000	0	-1	1
235	chr23	54720000	54800000	0	-1	1
236	chr23	54960000	55040000	0	-1	1
237	chr23	55200000	55280000	0	-1	1
238	chr23	55600000	55680000	0	-1	1
239	chr23	56040000	56120000	0	-1	1
240	chr23	56800000	56880000	0	-1	1
199	chr23	57240000	57360000	0	-1	1
66	chr23	57840000	58520000	0	-1	1
83	chr23	61680000	62240000	0	-1	1
92	chr23	62520000	63000000	0	-1	1
200	chr23	63120000	63240000	0	-1	1
241	chr23	63480000	63560000	0	-1	1
242	chr23	63840000	63920000	0	-1	1
302	chr23	64040000	64080000	0	-1	1
201	chr23	64120000	64240000	0	-1	1
202	chr23	64760000	64880000	0	-1	1
20	chr23	65160000	67320000	0	-1	1
116	chr23	67360000	67680000	0	-1	1
41	chr23	67760000	68840000	0	-1	1
155	chr23	69640000	69840000	0	-1	1
309	chr23	70160000	70200000	0	-1	1
156	chr23	70520000	70720000	0	-1	1
57	chr23	71080000	71880000	0	-1	1
310	chr23	72320000	72360000	0	-1	1
311	chr23	72840000	72880000	0	-1	1
59	chr23	73000000	73760000	0	-1	1
250	chr23	73880000	73960000	0	-1	1
312	chr23	74240000	74280000	0	-1	1
313	chr23	74400000	74440000	0	-1	1
314	chr23	74920000	74960000	0	-1	1
315	chr23	75600000	75640000	0	-1	1
316	chr23	76320000	76360000	0	-1	1
84	chr23	76680000	77240000	0	-1	1
317	chr23	77840000	77880000	0	-1	1
318	chr23	78120000	78160000	0	-1	1
206	chr23	78320000	78440000	0	-1	1
179	chr23	78600000	78760000	0	-1	1
4	chr23	79360000	88320000	0	-1	1
259	chr23	90520000	90600000	0	-1	1
0	chr23	92320000	151960000	0	-1	1
372	chr23	152120000	152160000	0	-1	1
134	chr23	152280000	152560000	0	-1	1
279	chr23	152800000	152880000	0	-1	1
191	chr23	152920000	153080000	0	-1	1
374	chr23	153360000	153400000	0	-1	1
164	chr23	153560000	153760000	0	-1	1
108	chr23	153800000	154200000	0	-1	1
375	chr23	154520000	154560000	0	-1	1
62	chr23	3000000	3720000	0.0164233576642	1	2
9	chr23	3920000	8680000	0.108576642336	1	2
32	chr23	8720000	10080000	0.0310218978102	1	2
14	chr23	10120000	12720000	0.0593065693431	1	2
12	chr23	12760000	15600000	0.0647810218978	1	2
40	chr23	15640000	16720000	0.0246350364964	1	2
15	chr23	16760000	19360000	0.0593065693431	1	2
69	chr23	19480000	20120000	0.014598540146	1	2
10	chr23	20160000	23600000	0.0784671532847	1	2
193	chr23	23840000	23960000	0.00273722627737	1	2
229	chr23	24080000	24160000	0.00182481751825	1	2
3	chr23	25120000	36880000	0.268248175182	1	2
36	chr23	37080000	38320000	0.0282846715328	1	2
23	chr23	38360000	40320000	0.0447080291971	1	2
18	chr23	41240000	43560000	0.0529197080292	1	2
13	chr23	43600000	46240000	0.0602189781022	1	2
167	chr23	47440000	47600000	0.4	105	2
195	chr23	47640000	47760000	0.3	105	2
286	chr23	47800000	47840000	0.1	105	2
168	chr23	49360000	49520000	0.363636363636	100	2
137	chr23	49560000	49800000	0.545454545455	100	2
55	chr23	50160000	50960000	0.689655172414	39	2
196	chr23	51120000	51240000	0.103448275862	39	2
232	chr23	51560000	51640000	0.666666666667	197	2
126	chr23	53200000	53480000	0.5	82	2
198	chr23	53600000	53720000	0.214285714286	82	2
293	chr23	53760000	53800000	0.0714285714286	82	2
234	chr23	54240000	54320000	0.5	170	2
296	chr23	54760000	54800000	0.5	235	2
297	chr23	56840000	56880000	0.5	240	2
298	chr23	57320000	57360000	0.333333333333	199	2
171	chr23	57960000	58120000	0.235294117647	66	2
153	chr23	58320000	58520000	0.294117647059	66	2
299	chr23	62520000	62560000	0.0833333333333	92	2
115	chr23	62680000	63000000	0.666666666667	92	2
301	chr23	63840000	63880000	0.5	242	2
243	chr23	64800000	64880000	0.666666666667	202	2
64	chr23	65160000	65880000	0.333333333333	20	2
303	chr23	66000000	66040000	0.0185185185185	20	2
173	chr23	66160000	66320000	0.0740740740741	20	2
307	chr23	66520000	66560000	0.0185185185185	20	2
245	chr23	66680000	66760000	0.037037037037	20	2
174	chr23	67160000	67320000	0.0740740740741	20	2
56	chr23	67760000	68560000	0.740740740741	41	2
67	chr23	68600000	69280000	0.62962962963	41	2
249	chr23	69760000	69840000	0.4	155	2
79	chr23	71080000	71680000	0.75	57	2
175	chr23	71720000	71880000	0.2	57	2
176	chr23	73000000	73160000	0.210526315789	59	2
102	chr23	73320000	73760000	0.578947368421	59	2
177	chr23	76680000	76840000	0.285714285714	84	2
178	chr23	77080000	77240000	0.285714285714	84	2
319	chr23	78320000	78360000	0.333333333333	206	2
320	chr23	78400000	78440000	0.333333333333	206	2
251	chr23	78560000	78640000	0.5	179	2
252	chr23	78680000	78760000	0.5	179	2
253	chr23	79360000	79440000	0.00892857142857	4	2
322	chr23	79600000	79640000	0.00446428571429	4	2
207	chr23	79840000	79960000	0.0133928571429	4	2
323	chr23	80120000	80160000	0.00446428571429	4	2
118	chr23	80280000	80600000	0.0357142857143	4	2
180	chr23	80760000	80920000	0.0178571428571	4	2
254	chr23	81480000	81560000	0.00892857142857	4	2
208	chr23	81800000	81920000	0.0133928571429	4	2
209	chr23	82680000	82800000	0.0133928571429	4	2
324	chr23	82960000	83000000	0.00446428571429	4	2
181	chr23	83200000	83360000	0.0178571428571	4	2
325	chr23	83480000	83520000	0.00446428571429	4	2
326	chr23	83640000	83680000	0.00446428571429	4	2
210	chr23	83840000	83960000	0.0133928571429	4	2
255	chr23	84120000	84200000	0.00892857142857	4	2
327	chr23	84400000	84440000	0.00446428571429	4	2
211	chr23	84640000	84760000	0.0133928571429	4	2
256	chr23	85120000	85200000	0.00892857142857	4	2
257	chr23	85240000	85320000	0.00892857142857	4	2
140	chr23	85480000	85720000	0.0267857142857	4	2
328	chr23	85920000	85960000	0.00446428571429	4	2
329	chr23	86440000	86480000	0.00446428571429	4	2
330	chr23	86880000	86920000	0.00446428571429	4	2
119	chr23	87040000	87360000	0.0357142857143	4	2
157	chr23	87520000	87720000	0.0223214285714	4	2
332	chr23	88040000	88080000	0.00446428571429	4	2
213	chr23	88120000	88240000	0.0133928571429	4	2
260	chr23	92680000	92760000	0.00134138162307	0	2
333	chr23	93000000	93040000	0.000670690811536	0	2
261	chr23	93160000	93240000	0.00134138162307	0	2
214	chr23	93400000	93520000	0.00201207243461	0	2
7	chr23	93720000	99680000	0.0999329309188	0	2
264	chr23	99800000	99880000	0.00134138162307	0	2
85	chr23	100000000	100560000	0.0093896713615	0	2
339	chr23	100640000	100680000	0.000670690811536	0	2
215	chr23	100800000	100920000	0.00201207243461	0	2
158	chr23	101040000	101240000	0.00335345405768	0	2
141	chr23	101760000	102000000	0.00402414486922	0	2
217	chr23	102120000	102240000	0.00201207243461	0	2
72	chr23	102360000	103000000	0.0107310529846	0	2
340	chr23	103280000	103320000	0.000670690811536	0	2
183	chr23	103360000	103520000	0.00268276324614	0	2
341	chr23	103640000	103680000	0.000670690811536	0	2
342	chr23	103800000	103840000	0.000670690811536	0	2
343	chr23	104040000	104080000	0.000670690811536	0	2
54	chr23	104280000	105120000	0.0140845070423	0	2
344	chr23	105480000	105520000	0.000670690811536	0	2
345	chr23	105560000	105600000	0.000670690811536	0	2
33	chr23	105960000	107280000	0.0221327967807	0	2
93	chr23	107320000	107800000	0.00804828973843	0	2
346	chr23	108120000	108160000	0.000670690811536	0	2
347	chr23	108280000	108320000	0.000670690811536	0	2
184	chr23	108440000	108600000	0.00268276324614	0	2
51	chr23	108640000	109560000	0.0154258886653	0	2
46	chr23	109600000	110600000	0.0167672702884	0	2
35	chr23	110840000	112120000	0.0214621059691	0	2
220	chr23	112440000	112560000	0.00201207243461	0	2
268	chr23	112720000	112800000	0.00134138162307	0	2
349	chr23	112960000	113000000	0.000670690811536	0	2
185	chr23	113040000	113200000	0.00268276324614	0	2
269	chr23	113320000	113400000	0.00134138162307	0	2
350	chr23	113520000	113560000	0.000670690811536	0	2
186	chr23	113680000	113840000	0.00268276324614	0	2
95	chr23	114360000	114840000	0.00804828973843	0	2
2	chr23	114960000	151600000	0.614352783367	0	2
277	chr23	151760000	151840000	0.00134138162307	0	2
278	chr23	151880000	151960000	0.00134138162307	0	2
190	chr23	152280000	152440000	0.571428571429	134	2
225	chr23	152480000	152600000	0.428571428571	134	2
373	chr23	152800000	152840000	0.5	279	2
226	chr23	152960000	153080000	0.75	191	2
80	chr23	3000000	3560000	0.777777777778	62	3
227	chr23	3640000	3720000	0.111111111111	62	3
47	chr23	8720000	9680000	0.705882352941	32	3
124	chr23	9800000	10080000	0.205882352941	32	3
26	chr23	10120000	11720000	0.615384615385	14	3
44	chr23	11760000	12760000	0.384615384615	14	3
87	chr23	12920000	13440000	0.183098591549	12	3
21	chr23	13480000	15600000	0.746478873239	12	3
282	chr23	16680000	16720000	0.037037037037	40	3
28	chr23	16760000	18280000	0.584615384615	15	3
42	chr23	18320000	19360000	0.4	15	3
113	chr23	20120000	20440000	0.5	69	3
24	chr23	20160000	21920000	0.511627906977	10	3
29	chr23	22080000	23600000	0.441860465116	10	3
49	chr23	24200000	25120000	0.078231292517	3	3
22	chr23	25160000	27200000	0.173469387755	3	3
11	chr23	27360000	30520000	0.268707482993	3	3
284	chr23	30640000	30680000	0.00340136054422	3	3
6	chr23	30800000	36840000	0.513605442177	3	3
230	chr23	37160000	37240000	0.0645161290323	36	3
50	chr23	37400000	38320000	0.741935483871	36	3
43	chr23	38400000	39440000	0.530612244898	23	3
111	chr23	39480000	39840000	0.183673469388	23	3
135	chr23	40040000	40280000	0.122448979592	23	3
65	chr23	40320000	41000000	0.34693877551	23	3
89	chr23	41040000	41520000	0.206896551724	18	3
70	chr23	43640000	44280000	0.242424242424	13	3
136	chr23	44640000	44880000	0.0909090909091	13	3
38	chr23	44920000	46120000	0.454545454545	13	3
78	chr23	46240000	46840000	0.227272727273	13	3
231	chr23	49320000	49400000	0.5	168	3
233	chr23	53200000	53280000	0.285714285714	126	3
169	chr23	53320000	53480000	0.571428571429	126	3
300	chr23	62680000	62720000	0.125	115	3
172	chr23	62840000	63000000	0.5	115	3
101	chr23	65160000	65600000	0.611111111111	64	3
203	chr23	65760000	65880000	0.166666666667	64	3
244	chr23	66160000	66240000	0.5	173	3
305	chr23	66280000	66320000	0.25	173	3
306	chr23	66320000	66360000	0.25	173	3
204	chr23	67200000	67320000	0.75	174	3
154	chr23	68640000	68840000	0.294117647059	67	3
246	chr23	68960000	69040000	0.117647058824	67	3
138	chr23	69200000	69440000	0.352941176471	67	3
139	chr23	71080000	71320000	0.4	79	3
117	chr23	71360000	71680000	0.533333333333	79	3
321	chr23	79400000	79440000	0.5	253	3
212	chr23	87040000	87160000	0.375	119	3
258	chr23	87280000	87360000	0.25	119	3
334	chr23	93160000	93200000	0.5	261	3
335	chr23	93680000	93720000	0.00671140939597	7	3
262	chr23	93760000	93840000	0.0134228187919	7	3
336	chr23	94080000	94120000	0.00671140939597	7	3
337	chr23	94240000	94280000	0.00671140939597	7	3
338	chr23	94440000	94480000	0.00671140939597	7	3
182	chr23	99600000	99760000	0.0268456375839	7	3
216	chr23	101040000	101160000	0.6	158	3
127	chr23	102360000	102640000	0.4375	72	3
120	chr23	102680000	103000000	0.5	72	3
73	chr23	104280000	104920000	0.761904761905	54	3
265	chr23	105040000	105120000	0.0952380952381	54	3
121	chr23	105640000	105960000	0.242424242424	33	3
45	chr23	106000000	107000000	0.757575757576	33	3
218	chr23	107160000	107280000	0.0909090909091	33	3
74	chr23	108640000	109280000	0.695652173913	51	3
142	chr23	109320000	109560000	0.260869565217	51	3
60	chr23	109600000	110360000	0.76	46	3
128	chr23	110400000	110680000	0.28	46	3
219	chr23	112120000	112240000	0.09375	35	3
221	chr23	113040000	113160000	0.75	185	3
129	chr23	114080000	114360000	0.583333333333	95	3
351	chr23	115000000	115040000	0.00109170305677	2	3
352	chr23	115160000	115200000	0.00109170305677	2	3
270	chr23	115320000	115400000	0.00218340611354	2	3
353	chr23	115520000	115560000	0.00109170305677	2	3
354	chr23	115920000	115960000	0.00109170305677	2	3
355	chr23	116760000	116800000	0.00109170305677	2	3
271	chr23	116960000	117040000	0.00218340611354	2	3
96	chr23	117360000	117840000	0.0131004366812	2	3
86	chr23	117880000	118440000	0.0152838427948	2	3
122	chr23	118560000	118880000	0.00873362445415	2	3
144	chr23	119240000	119480000	0.00655021834061	2	3
222	chr23	119520000	119640000	0.00327510917031	2	3
356	chr23	119760000	119800000	0.00109170305677	2	3
16	chr23	120000000	122520000	0.0687772925764	2	3
187	chr23	122560000	122720000	0.00436681222707	2	3
161	chr23	122880000	123080000	0.00545851528384	2	3
8	chr23	123200000	128200000	0.136462882096	2	3
61	chr23	128440000	129200000	0.0207423580786	2	3
362	chr23	129320000	129360000	0.00109170305677	2	3
103	chr23	129480000	129920000	0.0120087336245	2	3
363	chr23	130040000	130080000	0.00109170305677	2	3
189	chr23	130440000	130600000	0.00436681222707	2	3
75	chr23	131000000	131640000	0.0174672489083	2	3
130	chr23	131760000	132040000	0.00764192139738	2	3
148	chr23	132160000	132400000	0.00655021834061	2	3
131	chr23	132720000	133000000	0.00764192139738	2	3
149	chr23	133120000	133360000	0.00655021834061	2	3
76	chr23	133400000	134040000	0.0174672489083	2	3
132	chr23	134280000	134560000	0.00764192139738	2	3
133	chr23	134920000	135200000	0.00764192139738	2	3
123	chr23	135320000	135640000	0.00873362445415	2	3
364	chr23	135960000	136000000	0.00109170305677	2	3
107	chr23	136160000	136560000	0.0109170305677	2	3
365	chr23	136760000	136800000	0.00109170305677	2	3
366	chr23	136920000	136960000	0.00109170305677	2	3
30	chr23	137120000	138600000	0.0403930131004	2	3
162	chr23	138640000	138840000	0.00545851528384	2	3
163	chr23	139240000	139440000	0.00545851528384	2	3
368	chr23	139840000	139880000	0.00109170305677	2	3
276	chr23	140280000	140360000	0.00218340611354	2	3
5	chr23	140560000	148360000	0.21288209607	2	3
369	chr23	148720000	148760000	0.00109170305677	2	3
370	chr23	148760000	148800000	0.00109170305677	2	3
58	chr23	148880000	149680000	0.0218340611354	2	3
371	chr23	149800000	149840000	0.00109170305677	2	3
27	chr23	150040000	151600000	0.042576419214	2	3
280	chr23	152960000	153040000	0.666666666667	226	3
281	chr23	3680000	3720000	0.5	227	4
48	chr23	10120000	11040000	0.575	26	4
68	chr23	11080000	11720000	0.4	26	4
88	chr23	13480000	13960000	0.22641509434	21	4
37	chr23	14000000	15200000	0.566037735849	21	4
109	chr23	15240000	15600000	0.169811320755	21	4
